scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
144k,vggss,4298,mDtpxEQFyts_000018,cat caterwauling,2.869847230613232e-05,5.636754212900996e-05,2.747559483395889e-05,1.0877702152356504e-05,0.0001033301887218,8.021848771022633e-05,2.4695178581168875e-05,4.1678373236209154e-05,1.7711463442537934e-05,1.0877702152356504e-05,5.178256287763361e-06,3.865607868647203e-05,1.659789268160239e-05,0.15625,0.25,False,0.3142138719558716,"[4046, 121, 2212, 3759]","[""ik3SNmU2v9k_000135"", ""09NfjFeq2cs_000078"", ""N0c6P3Po5J0_000118"", ""f5RrGFBbbSY_000020""]","[""pheasant crowing"", ""francolin calling"", ""cuckoo bird calling"", ""chicken clucking""]",0.1989795918367347,1,3,940,207,2387,0.2367022323713532,0.6620084047317505,0.7055680751800537,-0.0435596704483032,0.4459686279296875,0.6021634340286255,0.2805805759089,0.4270368303571428,0.9910878539283666,0.2424849699398797,0.6541578769683838,0.6965991258621216,-0.0424412488937377,0.4464874267578125,0.5817307829856873,0.2936893203883495,0.3941326530612244,0.9890678600582836,0.0057827375685265,B_close,OVER,,,PERSISTENT_OVER,large,Q2,,
144k,vggss,4299,mDtpxEQFyts_000051,cat caterwauling,1.6942023648880422e-05,0.0001306272315559,1.1464986528153531e-05,9.095239875023252e-06,7.292300870176405e-05,5.7494973589200526e-05,1.5801228073542006e-05,2.447533915983513e-05,1.2401307685649954e-05,9.095239875023252e-06,2.4036160084506264e-06,0.0001182259220513,2.369746653130278e-06,0.125,0.25,False,0.094936616718769,"[393, 2675, 2160, 2260]","[""2uRe-e8RVEM_000190"", ""SmtW2FlpPX4_000057"", ""MON5q_Vvgx8_000062"", ""N_bWjtccFg0_000020""]","[""dog bow-wow"", ""barn swallow calling"", ""fox barking"", ""dog growling""]",0.3419961734693877,1,3,2,885,3671,0.4059921660138345,0.6578515768051147,0.6576250791549683,0.0002264976501464,0.52239990234375,0.5677738785743713,0.5876002653639708,0.3304567920918367,0.990269106576532,0.4358797776575335,0.6032428741455078,0.5811708569526672,0.0220720171928405,0.549346923828125,0.5163753032684326,0.7365752285951788,0.2397560586734693,0.9857998315894716,0.029887611643699,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,4300,mEL68q2FRBo_000100,child singing,5.370574945118278e-05,6.218672933755443e-05,2.781990224320907e-05,1.397881169395987e-05,4.68892467324622e-05,2.240948197140824e-05,2.262358793814201e-05,2.9283230105647817e-05,1.837668060034048e-05,1.397881169395987e-05,3.041538093384588e-06,4.381004691822454e-05,1.3841090549249202e-05,0.625,0.5,False,0.2955080866813659,"[4361, 1019, 3008, 4725]","[""n-tBbgUkFxo_000021"", ""A0dHhG6Y8C0_000030"", ""WrwRZ0NgEss_000538"", ""rvjDcbLtU5I_000079""]","[""woodpecker pecking tree"", ""electric shaver, electric razor shaving"", ""forging swords"", ""alligators, crocodiles hissing""]",0.0145089285714285,1,0,541,0,4467,0.0256563876651982,0.7442396283149719,0.720727801322937,0.0235118269920349,0.6078948974609375,1.0,0.0256563876651982,0.5655094068877551,0.9942687384958694,0.0297762689680559,0.7407381534576416,0.7081009149551392,0.0326372385025024,0.622161865234375,1.0,0.0297762689680559,0.4872648278061224,0.9916034039451108,0.0041198813028577,B_close,OVER,,,PERSISTENT_OVER,small,Q1,,
144k,vggss,4301,mEslZvugQCc_000030,"male speech, man speaking",2.5210625608451664e-05,3.739052772289142e-05,2.55995419138344e-05,1.2137323210481554e-05,4.151267421548255e-05,1.976277053472586e-05,2.209937520092353e-05,2.904985740315169e-05,1.5614607036695816e-05,1.2137323210481554e-05,4.002967216365505e-06,2.1775920686195605e-05,1.3462218703352846e-05,0.1875,0.0,True,0.4176086187362671,"[2778, 518, 3803, 655]","[""UAhzckt0y3U_000030"", ""4IJCSuJoo9o_000002"", ""fdFk48aKQ_c_000239"", ""5q2l2Meutsc_000214""]","[""dog barking"", ""people shuffling"", ""people eating crisps"", ""missile launch""]",0.176040338010204,1,0,841,1166,1449,0.3158143126823408,0.7965376973152161,0.7994906902313232,-0.0029529929161071,0.5532073974609375,0.8333522081375122,0.3371038651767723,0.435188137755102,0.9875122224671684,0.2729074889867841,0.6897292137145996,0.7602154016494751,-0.0704861879348754,0.3859100341796875,0.7013472318649292,0.3087927424982554,0.3998325892857143,0.9839743034324212,-0.0429068236955567,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
144k,vggss,4302,mEuLwjBPLxk_000048,playing snare drum,1.9312003132654357e-05,3.0781739042140543e-05,1.4105363334238064e-05,1.4105363334238064e-05,3.434269819990732e-05,1.3682949429494329e-05,2.050926195806824e-05,2.7633972422336228e-05,1.814895585994236e-05,1.4105363334238064e-05,2.3996251456992468e-06,1.2632783182198182e-05,0.0,0.0625,0.25,False,0.5896013975143433,"[2722, 1332, 3751, 3461]","[""TRvyzeR1xzI_000190"", ""D1KdCkSFmnk_000000"", ""ez50pKMB62U_000064"", ""bE2g05K-B94_000049""]","[""playing congas"", ""people shuffling"", ""lip smacking"", ""cow lowing""]",0.3639190051020408,1,37,597,22,3577,0.5057168230004996,0.8687280416488647,0.7771298885345459,0.0915981531143188,0.78546142578125,0.9979737401008606,0.506236630830347,0.717414700255102,0.9952141925515288,0.551763780480426,0.8757171630859375,0.745340883731842,0.1303762793540954,0.8728485107421875,0.9987951517105104,0.5521312666505207,0.6583227040816326,0.9947664896571388,0.0460469574799263,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,4303,mFD6P7We2ww_000081,telephone bell ringing,0.000105244849692,0.0001236859825439,7.668240141356364e-05,5.0975366320926696e-05,0.0001124944465118,4.012374847661704e-05,6.925709749339148e-05,8.915815124055371e-05,6.043225585017353e-05,5.0975366320926696e-05,8.40770826471271e-06,6.325372669380158e-05,2.5707035092636943e-05,0.5,0.25,False,0.4885942041873932,"[219, 2105, 3259, 2238]","[""16CvcIXIjzQ_000332"", ""LpaMZAVe9Cg_000116"", ""_2hXtglCsD8_000016"", ""NGvamh45l6k_000039""]","[""chinchilla barking"", ""sharpen knife"", ""snake rattling"", ""otter growling""]",0.3473772321428571,1,282,11,689,3411,0.2964165912358234,0.6739112138748169,0.7538056969642639,-0.079894483089447,0.3746337890625,0.6387836933135986,0.3561056738949658,0.6231265943877551,0.9950940062205018,0.3140038639423921,0.6628546714782715,0.7284454703330994,-0.0655907988548278,0.4092559814453125,0.6154331564903259,0.3906551586000947,0.5472536670918368,0.9929729465720551,0.0175872727065687,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
144k,vggss,4304,mFZRSbjdhNg_000001,barn swallow calling,1.127466202888172e-05,4.815457941731438e-05,1.3126110388839152e-05,6.433132966776611e-06,4.5722059439867735e-05,5.4194522817851976e-05,1.0895788363995962e-05,1.3266767382447142e-05,8.300972694996744e-06,6.433132966776611e-06,1.6995733176372596e-06,3.985360672231764e-05,6.6929774220625404e-06,0.15625,0.0,True,0.1723817884922027,"[840, 617, 2224, 2194]","[""7xkj4XqaynU_000002"", ""5LPLWyCFT7A_000022"", ""N7tVUQOobkY_000289"", ""MoWyfzqzZrk_000019""]","[""crow cawing"", ""horse clip-clop"", ""people eating noodle"", ""black capped chickadee calling""]",0.2593470982142857,1,140,28,257,1667,0.5143726750084545,0.7841839790344238,0.6997923851013184,0.0843915939331054,0.679931640625,0.8181818127632141,0.5807560137457045,0.3653738839285714,0.9880437209633228,0.5524658971668416,0.7593629360198975,0.6641803979873657,0.0951825380325317,0.68017578125,0.8091908097267151,0.6352174699885383,0.3303770727040816,0.9866141732840108,0.038093222158387,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q3,,
144k,vggss,4305,mFnSuE0zskc_000000,black capped chickadee calling,1.60760337166721e-05,1.0134718650078868e-05,5.068368864158401e-06,2.746864083746914e-06,1.4332381397252902e-05,7.97695065557491e-06,5.602952114713844e-06,7.559942787338514e-06,4.182168140687281e-06,2.746864083746914e-06,1.1407348665670725e-06,5.952550509391585e-06,2.3215047804114874e-06,0.625,0.75,False,0.4126575589179992,"[3802, 1874, 3847, 1463]","[""fc9x20wj8ss_000076"", ""J3_suqJKrug_000058"", ""g27CnmPRgdI_000031"", ""ECVfSkmVy5Y_000001""]","[""telephone bell ringing"", ""eletric blender running"", ""woodpecker pecking tree"", ""elk bugling""]",0.2300502232142857,1,0,0,1095,2644,0.5686827813864338,0.8383346199989319,0.7191516160964966,0.1191830039024353,0.7693023681640625,0.9253227114677428,0.5960379464285714,0.3571428571428571,0.98857451455431,0.5940017350353204,0.795086145401001,0.6441144943237305,0.1509716510772705,0.783721923828125,0.8304600119590759,0.675974895987589,0.2826251594387755,0.9823891479374248,0.0253189536488865,B_close,GOOD,,,,large,Q2,,
144k,vggss,4306,mH0qxsxLypw_000080,cat meowing,1.3872686395188794e-05,6.794105865992606e-05,4.220479968353175e-05,9.866967047855724e-06,5.6773744290694594e-05,2.427076833555475e-05,2.677384509297553e-05,3.612611908465624e-05,2.0512838091235608e-05,9.866967047855724e-06,6.754261903552106e-06,4.742822056869045e-05,3.2337833545170724e-05,0.03125,0.0,True,0.3019210696220398,"[2660, 804, 4975, 619]","[""SaUx9CZGCzU_000039"", ""7SR2Nk3gkQ4_000187"", ""wfRWvI16wxw_000086"", ""5MMIZJ0zCZk_000030""]","[""parrot talking"", ""cuckoo bird calling"", ""lions growling"", ""goat bleating""]",0.7267219387755102,1,0,0,3383,1862,0.5335321170465457,0.6351783275604248,0.5719913244247437,0.0631870031356811,0.6225433349609375,0.5790368318557739,0.8716149273447821,0.4827806122448979,0.991764386662696,0.4701686465846414,0.5821734666824341,0.491042286157608,0.091131180524826,0.637603759765625,0.4862604141235351,0.9342431108066812,0.3782485650510204,0.9886653592077476,-0.0633634704619042,transition,GOOD,,,,very_large,Q4,,
144k,vggss,4307,mHRF_-IOT2s_000440,playing cymbal,3.616697358665988e-05,0.0001921133953146,0.000136509668664,8.921704284148291e-05,0.0002050143084488,5.323715595295653e-05,0.00015174553846,0.0001609213359188,0.0001225528249051,8.921704284148291e-05,2.369073081354145e-05,6.956057040952146e-05,4.729262582259253e-05,0.0,0.0,False,0.6379191875457764,"[3367, 4175, 4437, 3641]","[""aAnCOKxPgaA_000140"", ""kXAfPnwvchE_000111"", ""o-xlfN7kkOA_000030"", ""dV_7-zHqOfs_000040""]","[""machine gun shooting"", ""playing djembe"", ""playing ukulele"", ""black capped chickadee calling""]",0.2683952487244898,2,1449,1954,415,1949,0.243957331360217,0.6656113862991333,0.5826582908630371,0.0829530954360961,0.60406494140625,0.5875844359397888,0.294360538650398,0.5357541454081632,0.994877159768407,0.2757929780216392,0.7019819617271423,0.5960065126419067,0.1059754490852356,0.6102752685546875,0.664364755153656,0.3204398123276387,0.5564612563775511,0.9931993973570546,0.0318356466614222,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q3,,
144k,vggss,4308,mJOGqViXauo_000100,popping popcorn,1.5823230569367297e-05,0.0001224044099217,1.4440145605476571e-05,8.4281200543046e-06,6.202801887411624e-05,5.081888593849726e-05,1.6901905837585218e-05,2.7227169994148422e-05,1.259439522982575e-05,8.4281200543046e-06,3.282596935605397e-06,0.0001098100183298,6.012025551171973e-06,0.09375,0.25,False,0.1028916761279106,"[271, 2124, 214, 44]","[""1eBzpkIY-TY_000198"", ""M6NJA3tF044_000057"", ""14lBeX_dOHU_000234"", ""-PvlrLjIAYo_000009""]","[""snake hissing"", ""elk bugling"", ""canary calling"", ""parrot talking""]",0.8423748405612245,1,1997,197,2356,376,0.5287620476983327,0.6088917255401611,0.6065414547920227,0.0023502707481384,0.5037078857421875,0.5334658026695251,0.9835979759204329,0.4568718112244898,0.9933476917816284,0.5225367370007535,0.594194769859314,0.5121157169342041,0.0820790529251098,0.6502685546875,0.5249722003936768,0.9911998570535157,0.4461495535714285,0.9931481155061326,-0.0062253106975791,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,4309,mJaX4ZpfULM_000030,playing trombone,6.189550913404673e-05,0.000877845683135,0.0006696947966702,5.832032547914423e-05,0.0006382219726219,0.0003631784056778,9.922293247655034e-05,0.0002731550775934,7.725886825937778e-05,5.832032547914423e-05,1.45146968861809e-05,0.0008005868294276,0.0006113744457252,0.03125,0.0,True,0.088009625673294,"[1544, 2291, 4821, 1664]","[""FMr1WHtXJbc_000030"", ""Nuyu78uZcVE_000162"", ""tiMD7FdhbPo_000050"", ""GvBjQc3Tywo_000130""]","[""tapping guitar"", ""playing djembe"", ""playing trumpet"", ""playing harpsichord""]",0.0875518176020408,4,133,5071,2,174,0.234518510170733,0.8097159266471863,0.7795540690422058,0.0301618576049804,0.5912322998046875,0.947416365146637,0.2376113267869376,0.3490911989795918,0.9912683096511988,0.1895866454689984,0.8475887775421143,0.8289860486984253,0.0186027288436889,0.5732574462890625,0.97723650932312,0.1904276082327892,0.4492984693877551,0.9912290111881212,-0.0449318647017346,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,4310,mKEJRZtNx9o_000044,baltimore oriole calling,1.25869310068083e-05,7.471221033483744e-05,1.9957513359258883e-05,1.7210517398780212e-05,0.0001022348151309,7.073926826706156e-05,2.493487045285292e-05,4.382332554087043e-05,2.045760084001813e-05,1.7210517398780212e-05,2.6275959044141928e-06,5.425461131380871e-05,2.746995960478671e-06,0.0,0.0,False,0.273818701505661,"[1465, 2362, 1880, 4947]","[""EFSxZd_eGjM_000017"", ""OnRh-5IRG3A_000000"", ""J75Aju6BsT8_000010"", ""vuGwgfWdi5Q_000000""]","[""dog whimpering"", ""machine gun shooting"", ""bird squawking"", ""gibbon howling""]",0.2370455994897959,2,39,197,1643,1842,0.548645616284661,0.786485493183136,0.6776280999183655,0.1088573932647705,0.746856689453125,0.8633764982223511,0.6008073952726422,0.340640943877551,0.990059397289256,0.5075562324273665,0.740119218826294,0.6396837830543518,0.1004354357719421,0.6696929931640625,0.7285186052322388,0.6259481326302102,0.2758888711734694,0.9878367431835704,-0.0410893838572945,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
144k,vggss,4311,mMADjF3VZdU_000395,train horning,8.752173016546294e-06,1.823548154789023e-05,5.512230927706696e-06,5.512230927706696e-06,1.6916297681746073e-05,9.682238669483922e-06,6.393373496393906e-06,9.220962965628132e-06,6.003983344271546e-06,5.512230927706696e-06,3.214626076442073e-07,1.2231497748871334e-05,0.0,0.25,0.5,False,0.3292473256587982,"[2928, 2579, 3976, 757]","[""Vx5SUjzoLy8_000228"", ""RZlDaLFuxxQ_000046"", ""h_m8EqsraXs_000206"", ""6wRJg4fbELE_000196""]","[""dinosaurs bellowing"", ""chipmunk chirping"", ""lions growling"", ""bull bellowing""]",0.357421875,1,0,0,653,3706,0.5307598653584473,0.7991563081741333,0.767686128616333,0.0314701795578002,0.6526641845703125,0.8264748454093933,0.5973240912388168,0.4945392219387755,0.990094290095038,0.5850123864574731,0.7555817365646362,0.6761718988418579,0.0794098377227783,0.7187347412109375,0.7900635600090027,0.6926912735272549,0.4076650191326531,0.986526500703826,0.0542525210990257,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
144k,vggss,4312,mMR8S8qxGTg_000166,playing mandolin,2.5656168872956187e-05,0.0001745526969898,8.232950494857505e-05,1.7380627468810417e-05,0.000166721525602,7.712694787187502e-05,4.633170829038136e-05,0.0001141460015787,3.248699431424029e-05,1.7380627468810417e-05,9.451276127947494e-06,0.0001420657063135,6.494887929875404e-05,0.03125,0.0,True,0.1861156821250915,"[2793, 4462, 3656, 1629]","[""UILmgKExLgk_000095"", ""oKVfrZKftHs_000030"", ""dm5DJNfGJTs_000122"", ""GXLeUXSVFYU_000030""]","[""wind chime"", ""playing steel guitar, slide guitar"", ""playing djembe"", ""playing banjo""]",0.4265385841836734,1,735,113,1307,99,0.6024313580475178,0.6772565245628357,,,,0.6089617609977722,0.982510365623822,0.2643694196428571,0.9893874464385144,0.5756189948263118,0.6624724268913269,,,,0.5822352766990662,0.9806405917997952,0.2532485650510204,0.98447055667021,-0.0268123632212059,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,4313,mMf4vJFT8Fw_000030,playing bass guitar,4.2954354285029694e-05,4.6296296204673126e-05,3.1072922865860164e-05,1.83657648449298e-05,5.119994602864608e-05,1.6936701285885647e-05,3.1432391551788896e-05,3.7333455111365765e-05,2.6039098884211853e-05,1.83657648449298e-05,5.362217052606866e-06,2.0257197320461277e-05,1.2707158020930365e-05,0.34375,0.5,False,0.5624445080757141,"[1490, 4515, 801, 3187]","[""EVSNLohmKFc_000540"", ""pGnTEZvUcuo_000163"", ""7RNTXUuCKoQ_000029"", ""ZECeW7EAQtM_000010""]","[""using sewing machines"", ""train whistling"", ""children shouting"", ""driving buses""]",0.3616470025510204,1,74,2698,501,1570,0.5226232460418699,0.7137036323547363,0.7183932065963745,-0.0046895742416381,0.506103515625,0.7676622867584229,0.620821820126571,0.4471859056122449,0.9934474358628032,0.4860341228133323,0.7010906338691711,0.7185059785842896,-0.0174153447151184,0.492584228515625,0.7441309094429016,0.5835602230001297,0.4611567283163265,0.9930817663072592,-0.0365891232285375,B_close,MIXED,,,,very_large,Q3,,
144k,vggss,4314,mMqRFspSg10_000184,lip smacking,1.1614012692007236e-05,4.575350976665504e-05,1.703087764326483e-05,1.305347541347146e-05,5.549690104089677e-05,2.8560883947648108e-05,2.325318564544432e-05,3.855041722999886e-05,1.8539272787165828e-05,1.305347541347146e-05,3.802900437221979e-06,2.721423697948921e-05,3.97740222979337e-06,0.0,0.0,False,0.4051989316940307,"[584, 417, 795, 2429]","[""52GtuAAT-94_000042"", ""3DK5YAQAVlI_000080"", ""7OqsePnrOSo_000061"", ""Pf4C7fuB9hM_000090""]","[""barn swallow calling"", ""people nose blowing"", ""magpie calling"", ""playing guiro""]",0.0710299744897959,1,0,271,0,4622,0.1671826625386996,0.924458384513855,0.8396681547164917,0.0847902297973632,0.7841796875,1.0,0.1671826625386996,0.4248644770408163,0.9905454294021188,0.2100548122826663,0.8685632944107056,0.7765483856201172,0.0920149087905883,0.6907501220703125,1.0,0.2100548122826663,0.3381497130102041,0.9868277595497068,0.0428721497439666,B_close,OVER,,,CALIBRATION_RECOVERABLE,medium,Q1,,
144k,vggss,4315,mOPJRy2Nv_o_000134,tractor digging,7.409459067275748e-05,7.858320896048099e-05,3.5449000279186293e-05,3.185421519447118e-05,8.684434578754008e-05,3.19848841172643e-05,4.767104837810621e-05,6.678835779894143e-05,3.8847847463330254e-05,3.185421519447118e-05,5.847075954079628e-06,3.9735361497150734e-05,3.594785084715113e-06,0.40625,0.5,False,0.4943530261516571,"[4712, 4767, 1960, 4936]","[""rjYPJUBcoN8_000050"", ""skSyu-Q5nZI_000000"", ""K5DXRUo2ujw_000020"", ""vh8Uh1zTLQw_000035""]","[""donkey, ass braying"", ""cat purring"", ""telephone bell ringing"", ""bull bellowing""]",0.3571428571428571,1,174,666,159,1683,0.5592322303309007,0.7894353270530701,0.7070986032485962,0.0823367238044738,0.705963134765625,0.9364955425262452,0.5812753281839909,0.5753946109693877,0.9915934471596224,0.5793667218543046,0.8162593841552734,0.703062891960144,0.1131964921951294,0.7658843994140625,0.937332570552826,0.6027126915210449,0.5554249043367347,0.9894687748721932,0.0201344915234038,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,4316,mPU9j7icxs0_000123,"electric shaver, electric razor shaving",3.244046456529759e-05,4.622833148459904e-05,3.347753590787761e-05,1.0204044883721508e-05,3.791410199482925e-05,1.6802569007268175e-05,1.8526319763623175e-05,2.406072235316969e-05,1.4982033462729303e-05,1.0204044883721508e-05,3.155484364469885e-06,3.1246298021869734e-05,2.32734910241561e-05,0.40625,0.0,True,0.3240877091884613,"[1173, 3248, 4856, 387]","[""BLEthZXy35s_000250"", ""ZxiXftx2EMg_000477"", ""uA6Ycad4cLg_000173"", ""2qHRJAQDCDo_000095""]","[""railroad car, train wagon"", ""dinosaurs bellowing"", ""blowtorch igniting"", ""lathe spinning""]",0.4582868303571428,1,0,0,3035,2919,0.7884153328651167,0.7874599099159241,0.641634464263916,0.145825445652008,0.8344879150390625,0.9275494813919068,0.8401544097372671,0.5059590242346939,0.9933950085409842,0.7580177343167316,0.7309811115264893,0.5484955906867981,0.1824855208396911,0.820068359375,0.7955642342567444,0.9413883600061752,0.3872967155612244,0.9904018930874248,-0.030397598548385,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,4317,mSHxFybELNY_000015,playing cornet,8.553822226531338e-06,3.80272904294543e-05,2.0253561160643585e-05,8.91372201294871e-06,3.711156386998482e-05,1.4503125385090245e-05,2.0084104107809253e-05,2.6602392608765516e-05,1.5028320376586636e-05,8.91372201294871e-06,4.81890128867235e-06,2.2998970962362364e-05,1.1339839147694876e-05,0.0,0.0,False,0.3951982855796814,"[737, 3219, 71, 422]","[""6jirqq-c7E0_000290"", ""ZahBai58_Ec_000330"", ""-gCqnkIUmp0_000140"", ""3GtKbvwaycY_000025""]","[""playing saxophone"", ""playing accordion"", ""people babbling"", ""playing bassoon""]",0.1348652742346938,1,0,217,0,4158,0.3606566114160848,0.9045426845550536,0.7652360200881958,0.1393066644668579,0.88763427734375,1.0,0.3606566114160848,0.3739437181122449,0.9886292328179228,0.456551072729726,0.8988538384437561,0.7188812494277954,0.1799725890159607,0.9311981201171876,1.0,0.456551072729726,0.2954001913265306,0.9850156245908352,0.0958944613136412,transition,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
144k,vggss,4318,mSHxFybELNY_000030,playing cornet,1.902414260257501e-05,0.0002809092111419,1.3147653589840049e-05,1.3147653589840049e-05,0.0002202776668127,0.0001513564202468,2.8469858079915863e-05,7.731460209470242e-05,2.0011528249597177e-05,1.3147653589840049e-05,5.562830665439833e-06,0.0002608976792544,0.0,0.0625,0.25,False,0.0712384209036827,"[81, 4460, 1652, 1109]","[""-lPXTBXa0tE_000030"", ""oIgPIGUQ8yY_000030"", ""GnyxoE5mCeQ_000030"", ""AlZv9bRtnws_000030""]","[""tapping guitar"", ""playing trombone"", ""playing saxophone"", ""playing bass guitar""]",0.0970982142857142,1,0,14,22,1595,0.3928023884450899,0.8978867530822754,0.7884547710418701,0.1094319820404052,0.8377685546875,0.9991790056228638,0.3929292113972072,0.2469108737244898,0.984995270454129,0.4482056973732889,0.8914090394973755,0.7676796317100525,0.123729407787323,0.8376007080078125,0.9946633577346802,0.4492861116261821,0.2149633290816326,0.9803485355911976,0.0554033089281989,transition,OVER,,,CALIBRATION_RECOVERABLE,medium,Q1,,
144k,vggss,4319,mSlE2F9N-8g_000030,singing bowl,1.950118712557014e-05,3.877585550071672e-05,2.7876389140146784e-05,6.727636446157703e-06,3.658564673969522e-05,2.4090326405712403e-05,1.2396778402035125e-05,1.6964651877060533e-05,9.963320735550951e-06,6.727636446157703e-06,2.151249873350025e-06,2.8812533855671063e-05,2.1148753148736432e-05,0.3125,0.0,True,0.2569465041160583,"[4541, 4257, 1904, 3371]","[""paCqw1LucVY_000005"", ""lchja4Ln8lw_000153"", ""JP637fg_ZC0_000030"", ""aCUZuMblJPg_000080""]","[""playing tambourine"", ""people gargling"", ""playing theremin"", ""playing electric guitar""]",0.3671675701530612,1,112,1353,1612,1908,0.5105894448252227,0.7521361112594604,0.7029318809509277,0.0492042303085327,0.5595550537109375,0.8087173700332642,0.5807218584346742,0.5113201530612245,0.9924826850281884,0.4680873362445414,0.7164353132247925,0.675957202911377,0.0404781103134155,0.5576324462890625,0.7272974252700806,0.5677301809245371,0.4703643176020408,0.9914982849620352,-0.0425021085806812,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,4320,mTM0WQRcfNU_000050,machine gun shooting,1.4520022887154482e-05,7.553854084108025e-05,2.9485163395293057e-05,1.5156084373302292e-05,5.238240191829391e-05,2.9646353141288276e-05,2.013979792536702e-05,2.8648317311308347e-05,1.7408385247108527e-05,1.5156084373302292e-05,1.848903252721357e-06,5.8130157412961125e-05,1.4329079021990763e-05,0.0,0.0,False,0.230456992983818,"[3034, 3681, 3511, 519]","[""XEQXKjMuP6Q_000113"", ""e5VbU4nhYa0_000003"", ""bpxK2ub-qCs_000030"", ""4JTxc-TKxPo_000092""]","[""eletric blender running"", ""eletric blender running"", ""motorboat, speedboat acceleration"", ""people slurping""]",0.1862444196428571,1,13,526,307,7897,0.3428235553433011,0.8776392340660095,0.7847918272018433,0.0928474068641662,0.793365478515625,0.9986088871955872,0.3429873566598059,0.5422512755102041,0.9948924033426502,0.4553148614609572,0.8288556933403015,0.7167123556137085,0.112143337726593,0.714874267578125,0.9671481847763062,0.462467379624418,0.3894889987244898,0.9918946178923572,0.112491306117656,A_ogl_help,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
144k,vggss,4321,mW5_chAgg8c_000120,playing ukulele,1.2471119589463342e-05,0.0001508623245172,8.383773092646152e-05,1.2581690498336684e-05,0.0001190444891108,6.424807361327112e-05,3.697912325151265e-05,8.587281627114862e-05,2.236174259451218e-05,1.2581690498336684e-05,9.649696949054489e-06,0.0001285005855606,7.125604315660894e-05,0.0,0.0,False,0.1482261568307876,"[4553, 191, 3247, 386]","[""ph0-RkqW1vM_000000"", ""0q6GOUn_dhU_000066"", ""ZwzKM1_rx5g_000015"", ""2qAlWm3NES8_000034""]","[""playing piano"", ""playing castanets"", ""playing tympani"", ""tap dancing""]",0.3917410714285714,1,1310,9,1517,54,0.5723961468994582,0.6581809520721436,0.7387891411781311,-0.0806081891059875,0.36810302734375,0.5804334282875061,0.976379974326059,0.2328802614795918,0.985376271697062,0.5632825463870871,0.6467363834381104,0.6765050888061523,-0.0297687053680419,0.4539947509765625,0.5699023008346558,0.9797953293098924,0.2278579400510204,0.9838479491811802,-0.009113600512371,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,4322,mWaz8lJKZe8_000140,playing trumpet,2.5626850401749834e-05,3.357936657266691e-05,2.0531133486656472e-05,2.0531133486656472e-05,8.006309508346021e-05,4.578764855978079e-05,3.238483259337954e-05,4.2743980884552e-05,2.6806103051058017e-05,2.0531133486656472e-05,4.076521236129338e-06,6.7732635216088966e-06,0.0,0.03125,0.25,False,0.7982909083366394,"[473, 1781, 2430, 2976]","[""3njuN-F2Ecs_000332"", ""I1fcUe9MoMw_000120"", ""PfF-ishRsno_000048"", ""W_UE04p_tYY_000094""]","[""playing washboard"", ""playing ukulele"", ""playing bongo"", ""playing glockenspiel""]",0.0790816326530612,1,0,2,1,3357,0.2426911314984709,0.9047046899795532,0.8264304399490356,0.0782742500305175,0.7344818115234375,1.0,0.2426911314984709,0.3258529974489796,0.987227176440136,0.3052712581762216,0.8823882937431335,0.7833050489425659,0.0990832448005676,0.7450408935546875,0.9997479915618896,0.305294751423734,0.258968431122449,0.98341275835351,0.0625801266777507,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
