scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels
144k,vggss,4660,r3h6brMAl5w_000239,popping popcorn,0.0002106797182932496,0.00020233402028679848,3.253719842177816e-05,1.8938126231660135e-05,0.00017782657232601196,0.00021887681214138865,2.6555711883702315e-05,3.416444087633863e-05,2.294325895491056e-05,1.8938126231660135e-05,3.240889100197819e-06,0.0001793907576939091,1.3599072190118022e-05,0.75,0.5,False,0.11339298635721207,"[1021, 1339, 152, 4144]","[""A4P0IgZQf90_000136"", ""D30UC-C-lIs_000029"", ""0QabiRBcEKc_000050"", ""kAE_Lb-f39I_000007""]","[""people slurping"", ""blowtorch igniting"", ""male speech, man speaking"", ""dog baying""]"
144k,vggss,4661,r4BoQxrLtic_000030,crow cawing,5.066386074759066e-05,6.197872426128015e-05,3.814878800767474e-05,2.7546613637241535e-05,9.006424807012081e-05,6.998002936597914e-05,3.461093729129061e-05,4.005687515018508e-05,3.218377969460562e-05,2.7546613637241535e-05,2.8048057174601126e-06,2.979494456667453e-05,1.0602174370433204e-05,0.4375,0.25,False,0.5192714333534241,"[3577, 1351, 4295, 371]","[""cef972vNfUE_000030"", ""DCftdpZ9lIs_000162"", ""mCY1Z1cmc-s_000359"", ""2eDP3jKoUd4_000030""]","[""people whispering"", ""dinosaurs bellowing"", ""people eating noodle"", ""owl hooting""]"
144k,vggss,4662,r6bYfNqe_iQ_000435,train whistling,2.152652268705424e-05,2.7238045731792226e-05,1.867232276708819e-05,1.0345408554712776e-05,2.8414198823156767e-05,1.0878860848606564e-05,1.7722899428918026e-05,2.1781974282930605e-05,1.4168109373713378e-05,1.0345408554712776e-05,3.15201918965613e-06,1.3069936358078849e-05,8.326914212375414e-06,0.25,0.25,False,0.5201588273048401,"[1538, 2276, 1867, 1219]","[""FJ6cTKn5MUw_000010"", ""Ni_RNKhQ47k_000118"", ""IyV2j4BsEM8_000030"", ""Bk34jgx0Vo4_000356""]","[""waterfall burbling"", ""magpie calling"", ""people babbling"", ""wood thrush calling""]"
144k,vggss,4663,r6lXYeXskDA_000014,mynah bird singing,7.183301022450905e-06,6.9134242949076e-05,1.1602117410802748e-05,5.094321295473492e-06,3.615608511609025e-05,3.568306419765577e-05,9.006020263768733e-06,1.347388115391368e-05,7.3778824116743635e-06,5.094321295473492e-06,1.4785970279262983e-06,6.175636372063309e-05,6.507796115329256e-06,0.0625,0.0,True,0.10671820491552353,"[2580, 4362, 3216, 2823]","[""RasfE1VmcKM_000172"", ""n-tBbgUkFxo_000032"", ""ZZoM-leT_0U_000041"", ""UfkehxAd_M4_000040""]","[""chinchilla barking"", ""woodpecker pecking tree"", ""dog baying"", ""people babbling""]"
144k,vggss,4664,r8EDAvs9gLg_000027,cow lowing,1.721406624710653e-05,2.2947973775444552e-05,1.8258850104757585e-05,4.998245003662305e-06,2.097289325320162e-05,1.2810643056582194e-05,7.2315560828428715e-06,1.0907604519161396e-05,6.378854777722154e-06,4.998245003662305e-06,8.599116085861169e-07,1.65691199072171e-05,1.326060555584263e-05,0.40625,0.0,True,0.2779702842235565,"[4186, 4940, 1989, 4503]","[""kl3HZbyUNys_000030"", ""vkxPLFRLAy0_000000"", ""KWxQKX94CL4_000085"", ""p-C-Nal08lU_000030""]","[""chicken clucking"", ""fox barking"", ""owl hooting"", ""helicopter""]"
144k,vggss,4665,r93h4dD3XRU_000020,civil defense siren,2.3544978830614127e-05,8.852210885379463e-05,4.7002442443044856e-05,4.7002442443044856e-05,9.631832654122263e-05,3.489634764264338e-05,5.732628414989449e-05,7.10146123310551e-05,5.348557897377759e-05,4.7002442443044856e-05,4.057450951222563e-06,3.503652988001704e-05,0.0,0.0,0.0,False,0.6042059063911438,"[4198, 1747, 1134, 4695]","[""ksk9rjj5WB0_000030"", ""Hi6yZLHQ2SA_000000"", ""AznWFbIOSZw_000030"", ""raCETItMU_g_000299""]","[""people shuffling"", ""bathroom ventilation fan running"", ""car engine knocking"", ""playing bassoon""]"
144k,vggss,4666,r9lsNndMDIU_000052,playing washboard,9.987383964471519e-05,0.00029392587020993233,9.485330519964918e-05,5.60919834242668e-05,0.00025498130708001554,0.00013870892871636897,8.44961978145875e-05,0.00014645654300693423,7.020745397312567e-05,5.60919834242668e-05,1.1655472007987555e-05,0.00022371840896084905,3.8761321775382385e-05,0.1875,0.25,False,0.238861083984375,"[4309, 4783, 4490, 3566]","[""mJaX4ZpfULM_000030"", ""t6jlx6jAb-Q_000070"", ""ooi_oagj_j8_000043"", ""cYM7vTqRUJ0_000198""]","[""playing trombone"", ""playing mandolin"", ""tap dancing"", ""playing guiro""]"
144k,vggss,4667,rCB9BicDeyE_000056,alarm clock ringing,1.5239132153510582e-05,2.3053513359627686e-05,1.5686759070376866e-05,1.5686759070376866e-05,3.332627966301516e-05,1.3385198144533206e-05,1.8044062016997486e-05,2.5768318664631806e-05,1.649208388698753e-05,1.5686759070376866e-05,8.889792297850363e-07,6.561429472640157e-06,0.0,0.0,0.0,False,0.7153826951980591,"[5157, 2353, 2513, 5043]","[""zzvCPtdNxNo_000068"", ""OhmcZInYYwE_000173"", ""Qos5iZOP66A_000340"", ""xohOGGDgwZ8_000024""]","[""civil defense siren"", ""playing tambourine"", ""skidding"", ""penguins braying""]"
144k,vggss,4668,rCfU5yBlw7U_000108,airplane flyby,5.980545756756328e-05,9.839932317845523e-05,7.264361920533702e-05,2.7901463909074664e-05,8.16436659079045e-05,3.340226976433769e-05,4.6044067858019844e-05,5.52251331100706e-05,3.738782834261656e-05,2.7901463909074664e-05,6.420812496799044e-06,6.1011494835838675e-05,4.4742155296262354e-05,0.34375,0.0,True,0.37996020913124084,"[299, 500, 3999, 36]","[""1woaZGPrY9g_000002"", ""448X3t13rlk_000325"", ""hv-gJtaC_uo_000302"", ""-KBH8YmHR-0_000050""]","[""car passing by"", ""driving snowmobile"", ""electric shaver, electric razor shaving"", ""snake rattling""]"
144k,vggss,4669,rFwJ2L-geWw_000030,people finger snapping,2.9414468372124247e-05,8.441758836852387e-05,2.3618275008630008e-05,8.155992873071227e-06,8.951932250056416e-05,5.376937406254001e-05,2.1289062715368345e-05,4.513016756391153e-05,1.3714466149394866e-05,8.155992873071227e-06,5.0557991926325485e-06,7.07031213096343e-05,1.5462283045053482e-05,0.1875,0.25,False,0.1624598205089569,"[1121, 2300, 1619, 2983]","[""Arah6WF7OPM_000026"", ""O2HttJtcec4_000030"", ""GSAMEMX_oAg_000200"", ""WeAejlzuFMQ_000460""]","[""playing erhu"", ""playing acoustic guitar"", ""playing ukulele"", ""playing electronic organ""]"
144k,vggss,4670,rI99Dvpxo2w_000131,train whistling,1.918131238198839e-05,6.465479964390397e-05,1.1377181181160267e-05,1.107735988625791e-05,6.034038960933685e-05,3.0550869269063696e-05,2.657252480275929e-05,3.5860655771102756e-05,1.796678770915605e-05,1.107735988625791e-05,6.855605988675961e-06,4.668801193474792e-05,2.998212949023582e-07,0.0625,0.25,False,0.27788791060447693,"[4132, 4920, 2690, 315]","[""k0ikzr_6EQg_000887"", ""vVItJE6Djsk_000054"", ""T-28g9G-WKo_000000"", ""28StN9ykZ68_000094""]","[""race car, auto racing"", ""train whistling"", ""driving snowmobile"", ""beat boxing""]"
144k,vggss,4671,rIReA3dk0EA_000296,baltimore oriole calling,1.2029724530293606e-05,9.971135295927525e-05,1.9827470168820582e-05,1.1829036338895094e-05,0.00012145757500547916,8.804934623185545e-05,3.274285336374305e-05,5.60967018827796e-05,2.0793922885786742e-05,1.1829036338895094e-05,7.4611971285776235e-06,7.89174300734885e-05,7.998433829925489e-06,0.03125,0.0,True,0.2085411697626114,"[3407, 913, 2597, 1523]","[""aWJDNhMn408_000025"", ""8sDQkl2g4AA_000030"", ""RnXiQh8x--c_000126"", ""F0xRrtS-_Wk_000030""]","[""barn swallow calling"", ""bird chirping, tweeting"", ""telephone bell ringing"", ""crow cawing""]"
144k,vggss,4672,rISwHbEC01M_000016,train wheels squealing,3.1873660191195086e-05,0.00010261186980642378,7.140713569242507e-05,2.695804687391501e-05,9.87325984169729e-05,4.962532693753019e-05,4.124655242776498e-05,6.13754236837849e-05,3.429888965911232e-05,2.695804687391501e-05,4.840770998271182e-06,6.831297650933266e-05,4.444908699952066e-05,0.03125,0.0,True,0.334258496761322,"[3096, 628, 1681, 4430]","[""Y0zPnwGCSw0_000014"", ""5V0xKS-FGMk_000030"", ""H6c8ZDrdUaM_000030"", ""nsNtEAfJfd0_000055""]","[""fox barking"", ""reversing beeps"", ""fire truck siren"", ""playing castanets""]"
144k,vggss,4673,rKwsKLBKTIY_000059,people humming,2.5319657652289607e-05,3.410582576179877e-05,1.2948407857038546e-05,1.047263685904909e-05,2.4669159756740555e-05,1.1170744073751848e-05,1.384476763632847e-05,1.9837996660498902e-05,1.1965962585236412e-05,1.047263685904909e-05,1.396024913447036e-06,2.2139862267067656e-05,2.475770997989457e-06,0.71875,0.5,False,0.3508480489253998,"[4093, 1318, 3421, 3557]","[""jU0LDjmqrRw_000030"", ""Cqb1zyyTiHw_000011"", ""agkVG4i1-5k_000134"", ""cQjxonV53eo_000022""]","[""ocean burbling"", ""bathroom ventilation fan running"", ""baltimore oriole calling"", ""coyote howling""]"
144k,vggss,4674,rLa17dibI70_000175,children shouting,8.289211109513417e-05,0.0001589301391504705,3.83795122615993e-05,1.6267878891085275e-05,8.849272126099095e-05,8.844547119224444e-05,2.6611427529132925e-05,3.684677722048946e-05,2.2444097339757718e-05,1.6267878891085275e-05,3.91262210541754e-06,0.00013648603635374457,2.2111633370514028e-05,0.78125,0.5,False,0.14121989905834198,"[3127, 2677, 3019, 798]","[""YLGxmdhFdrY_000025"", ""SmzESvmFENY_000014"", ""X1B6bDrgzXM_000050"", ""7QnyKZe6VBA_000030""]","[""gibbon howling"", ""fly, housefly buzzing"", ""train wheels squealing"", ""female speech, woman speaking""]"
144k,vggss,4675,rLe9N0YyjqY_000006,beat boxing,0.0005830846494063735,0.0011488688178360462,0.00012583532952703536,8.004750270629302e-05,0.0011344226077198982,0.0007582131656818092,0.00020166690228506923,0.00034578912891447544,0.00014448176079895347,8.004750270629302e-05,4.515471664490178e-05,0.0010043870424851775,4.578782682074234e-05,0.375,0.5,False,0.125760018825531,"[737, 1758, 1625, 3551]","[""6jirqq-c7E0_000290"", ""HoJJ9jdljtw_000292"", ""GW4XJ_zY-SQ_000010"", ""cK5aT07gOis_000151""]","[""playing saxophone"", ""playing trumpet"", ""ice cream truck, ice cream van"", ""playing steel guitar, slide guitar""]"
144k,vggss,4676,rLmNuF9xTPI_000030,typing on computer keyboard,0.00010450867557665333,0.00021911687508691102,0.00017287913942709565,7.013450522208586e-05,0.00019055099983233958,5.9203986893408e-05,0.00012248878192622215,0.0001513107563368976,0.00010780134471133351,7.013450522208586e-05,2.1780326278530993e-05,0.00011131553037557751,0.00010274463420500979,0.03125,0.0,True,0.49198102951049805,"[2414, 3071, 3776, 1653]","[""PZACLpEasFU_000030"", ""XgDKqGfheRE_000030"", ""fJEkkvr19I8_000030"", ""GouCuaIlrTU_000036""]","[""typing on computer keyboard"", ""playing bass guitar"", ""people whispering"", ""people giggling""]"
144k,vggss,4677,rM0mOUPtSpU_000060,people sneezing,5.018234878662042e-05,4.241399437887594e-05,3.416116669541225e-05,1.4867260688333772e-05,4.23541059717536e-05,2.198900438088458e-05,1.762720785336569e-05,2.5339944841107354e-05,1.592612170497887e-05,1.4867260688333772e-05,8.797364898782689e-07,2.6487872673897073e-05,1.9293906007078476e-05,0.6875,0.75,False,0.3754921555519104,"[3464, 1777, 2198, 4481]","[""bHYb3-Qpmcc_000020"", ""I0CQd_aWJ9g_000030"", ""Mqlg9NYMidw_000011"", ""ohQhjIk-qB0_000132""]","[""helicopter"", ""people shuffling"", ""air conditioning noise"", ""tractor digging""]"
144k,vggss,4678,rMrXgKbKssw_000051,playing tympani,0.00010926565300906077,5.535975651582703e-05,2.97708702419186e-05,2.1839789042132907e-05,9.0164176071994e-05,5.1979313866468146e-05,3.130544428131543e-05,3.97496041841805e-05,2.7277728804619983e-05,2.1839789042132907e-05,3.4459526432328857e-06,2.8082027711207047e-05,7.931081199785694e-06,0.6875,1.0,False,0.49273571372032166,"[1238, 2479, 1965, 4797]","[""C-fRZcWsRYM_000010"", ""QLEXmKz-MV4_000070"", ""KAuoWt8dTJs_000061"", ""tOTQJaRkmaY_000381""]","[""playing harp"", ""playing cymbal"", ""playing guiro"", ""playing congas""]"
144k,vggss,4679,rMwYBw7zMmY_000073,mynah bird singing,8.563189476262778e-05,0.00022447203809861094,6.963052874198183e-05,6.963052874198183e-05,0.00019524121307767928,9.488446812611073e-05,9.187134128296748e-05,0.00013712845975533128,8.155325485859066e-05,6.963052874198183e-05,7.812031071807723e-06,0.00014291878324002028,0.0,0.09375,0.25,False,0.36331140995025635,"[1179, 175, 1055, 1647]","[""BQPk4cmN__4_000030"", ""0glBUluF4Yk_000175"", ""AHIiNsAzgKo_000024"", ""GmIZBYNqyT0_000010""]","[""dog barking"", ""fox barking"", ""eagle screaming"", ""eagle screaming""]"
144k,vggss,4680,rNQ0EBdxPvM_000030,using sewing machines,6.873685197206214e-05,4.629667819244787e-05,2.816364576574415e-05,1.5276244084816426e-05,6.814383959863335e-05,2.8022042897646315e-05,2.860775748558808e-05,4.4091459130868316e-05,2.458092785673216e-05,1.5276244084816426e-05,5.3975572882336564e-06,2.171575033571571e-05,1.2887401680927724e-05,0.53125,0.75,False,0.5309436917304993,"[199, 1347, 3653, 982]","[""0welW-8hB1c_000071"", ""D9ag3OB7E4k_000000"", ""djJ4ETLTBWE_000090"", ""9ao6stS2toU_000003""]","[""black capped chickadee calling"", ""snake hissing"", ""wood thrush calling"", ""cat caterwauling""]"
144k,vggss,4681,rNyJbdv2KF4_000060,airplane,6.352697528200224e-05,4.326651833252981e-05,1.5639940102119e-05,1.1183228707523085e-05,4.564861592371017e-05,3.294312773505226e-05,1.5932164387777448e-05,2.9305145289981738e-05,1.3231196135166101e-05,1.1183228707523085e-05,1.6428590470241033e-06,3.0035322197363712e-05,4.456711394595914e-06,0.8125,0.75,False,0.30580681562423706,"[2880, 2141, 4845, 502]","[""VQ60kd-BrC8_000030"", ""MEUcv-QM0cQ_000030"", ""u0Ys0J4rvFQ_000023"", ""45JHcLU57B8_000020""]","[""church bell ringing"", ""fire truck siren"", ""cat hissing"", ""driving motorcycle""]"
144k,vggss,4682,rO0jmZHwV8Q_000120,people sniggering,2.6725407224148512e-05,6.980219768593088e-05,3.121844929410145e-05,1.1855121556436643e-05,6.872668745927513e-05,4.2874689825112e-05,2.267266063427087e-05,3.198748891009018e-05,1.880920899566263e-05,1.1855121556436643e-05,4.0889431147661526e-06,5.099298869026825e-05,1.9363327737664804e-05,0.15625,0.0,True,0.2694644331932068,"[4217, 3748, 4449, 2270]","[""l59Gy1sqDSM_000003"", ""ew7xSiF0TlA_000099"", ""o9Fiss83B1c_000557"", ""NdqYvzceNo0_000001""]","[""people giggling"", ""parrot talking"", ""people slurping"", ""playing shofar""]"
144k,vggss,4683,rOQt6_E-x_0_000000,people humming,5.8609417465049773e-05,6.48075292701833e-05,3.036374801013153e-05,2.6285695639671758e-05,7.363314216490835e-05,2.9740022000623867e-05,3.13439522869885e-05,5.5061624152585864e-05,2.8586866392288357e-05,2.6285695639671758e-05,1.466470280320209e-06,3.622066287789494e-05,4.078052370459773e-06,0.28125,0.25,False,0.44110408425331116,"[1191, 1908, 175, 4130]","[""BVMzjiOUpZo_000031"", ""JUvqnkyxiSg_000013"", ""0glBUluF4Yk_000175"", ""jzaDcRQkQEA_000089""]","[""penguins braying"", ""sea lion barking"", ""fox barking"", ""parrot talking""]"
144k,vggss,4684,rOolowH8rI4_000023,chimpanzee pant-hooting,2.624192347866483e-05,1.9760145733016543e-05,7.262270173669094e-06,5.610700554825598e-06,2.7869024052051827e-05,2.4456227038172074e-05,7.607363841088954e-06,1.2420052371453494e-05,6.865873729111627e-06,5.610700554825598e-06,7.258834102685796e-07,1.2894272003904916e-05,1.6515696188434958e-06,0.65625,0.75,False,0.34746068716049194,"[1762, 1140, 3078, 3690]","[""HqF7uiKEjUA_000050"", ""B1vY4Y0MTq8_000074"", ""XrNfbjSoitY_000080"", ""eGzcSSGZzqM_000000""]","[""cap gun shooting"", ""cat hissing"", ""people hiccup"", ""cap gun shooting""]"
144k,vggss,4685,rPGgxEE2hjk_000091,pheasant crowing,0.00010123421816388145,6.770325126126409e-05,4.579664164339192e-05,1.68355672940379e-05,6.53294482617639e-05,3.130553523078561e-05,2.9525719583034515e-05,3.823478618869558e-05,2.1963096514809877e-05,1.68355672940379e-05,4.935045581078157e-06,4.574015474645421e-05,2.896107434935402e-05,0.84375,1.0,False,0.324402391910553,"[401, 3762, 648, 1029]","[""2zec0wuZgLE_000500"", ""f724u5z_UDw_000030"", ""5jQIuYPAODg_000030"", ""A8gbOIvxvMA_000030""]","[""opening or closing drawers"", ""driving motorcycle"", ""male singing"", ""playing cello""]"
144k,vggss,4686,rPGgxEE2hjk_000118,pheasant crowing,2.541823050705716e-05,3.236750853830017e-05,1.937626257131342e-05,1.2169874935352709e-05,3.422061854507774e-05,1.2849806807935238e-05,2.1026702597737312e-05,2.4491777367074974e-05,1.758682992658578e-05,1.2169874935352709e-05,3.2972284316201694e-06,1.4780678611714393e-05,7.206387635960709e-06,0.3125,0.25,False,0.5433482527732849,"[4639, 1156, 4468, 3610]","[""qkmZcE3ECqk_000066"", ""B9wRwZkoFvY_000038"", ""oSUCIMc3Vp8_000055"", ""d8LvZQyYZpQ_000010""]","[""black capped chickadee calling"", ""telephone bell ringing"", ""people belly laughing"", ""canary calling""]"
144k,vggss,4687,rQ3IPqTLi-I_000058,tap dancing,5.3373758419184014e-05,2.0737243175972253e-05,1.6111585864564404e-05,9.074259651242755e-06,2.2259475372266024e-05,1.0607977856125217e-05,1.222238006448606e-05,1.469368908146862e-05,1.0164721970795654e-05,9.074259651242755e-06,1.1861757229780778e-06,1.05725212051766e-05,7.0373262133216485e-06,0.96875,1.0,False,0.4901674687862396,"[403, 3003, 1435, 177]","[""3-qCp_EP-5Q_000234"", ""Wqux-4IupdU_000112"", ""Dx13FJh7_tU_000022"", ""0hjqlmdPT6g_000050""]","[""parrot talking"", ""playing djembe"", ""owl hooting"", ""car engine starting""]"
144k,vggss,4688,rQUz1GGqc6E_000333,playing double bass,1.6669069736963138e-05,0.00014421997184399515,0.00010455247684149072,6.84397582517704e-06,0.00015205783711280674,7.841670594643801e-05,4.05525897804182e-05,9.936648712027818e-05,2.2558691853191704e-05,6.84397582517704e-06,1.3960427168058231e-05,0.00012166127999080345,9.770850010681897e-05,0.0625,0.0,True,0.15641863644123077,"[927, 810, 4821, 66]","[""91vBzCaNTQ0_000079"", ""7V0G65FK2VQ_000000"", ""tiMD7FdhbPo_000050"", ""-fAVezaAX18_000126""]","[""playing violin, fiddle"", ""tapping guitar"", ""playing trumpet"", ""playing drum kit""]"
144k,vggss,4689,rREf2jL0jQs_000010,playing snare drum,8.004802657524124e-05,0.00012651062570512295,7.673177606193349e-05,2.2344005628838204e-05,0.00010853339335881174,4.4554806663654745e-05,6.236025365069509e-05,7.185187132563442e-05,4.486701436690055e-05,2.2344005628838204e-05,1.5217654436128214e-05,8.164360770024359e-05,5.438776861410588e-05,0.34375,0.25,False,0.3546501696109772,"[3857, 4799, 1777, 1292]","[""g6FX9VjYD-w_000030"", ""tQi00qSZC60_000031"", ""I0CQd_aWJ9g_000030"", ""C_GSeZOpoRo_000030""]","[""bird squawking"", ""baltimore oriole calling"", ""people shuffling"", ""using sewing machines""]"
144k,vggss,4690,rRzWGIhwWAI_000030,playing flute,2.910938383138273e-05,4.380976315587759e-05,1.870131745818071e-05,1.870131745818071e-05,5.890843385714106e-05,2.9014590836595744e-05,2.53784437518334e-05,4.043555964017287e-05,2.2446443836088292e-05,1.870131745818071e-05,2.4887913241400383e-06,2.1363319319789298e-05,0.0,0.125,0.5,False,0.5123617053031921,"[4609, 3710, 1472, 1851]","[""qUnSjSA4kK0_000526"", ""e_ySE_yqUyg_000130"", ""EM2O8RPZcuk_000000"", ""IlN12VWPl5o_000040""]","[""people eating crisps"", ""electric shaver, electric razor shaving"", ""cattle, bovinae cowbell"", ""people sneezing""]"
144k,vggss,4691,rTh92nlG9io_000030,typing on computer keyboard,4.5833014155505225e-05,0.0001937841298058629,0.0001054342501447536,7.658924732822925e-05,0.00018577916489448398,6.439868593588471e-05,0.00012396716920193285,0.0001507899141870439,9.77649397100322e-05,7.658924732822925e-05,1.7829457647167146e-05,9.601919009583071e-05,2.8845002816524357e-05,0.0,0.0,False,0.504504382610321,"[3656, 2044, 3364, 2958]","[""dm5DJNfGJTs_000122"", ""L3lYFx1wx-M_000195"", ""a8cRcNvRJgg_000064"", ""WLPj0LIokkM_000020""]","[""playing djembe"", ""people eating noodle"", ""people nose blowing"", ""chainsawing trees""]"
144k,vggss,4692,rUU-ScAcnW4_000030,playing hammond organ,2.1962227037874982e-05,2.588608185760677e-05,2.0802239305339754e-05,9.89963791653281e-06,2.503957148292102e-05,8.128612535074353e-06,1.392317335557891e-05,2.076330747513566e-05,1.2033597158733755e-05,9.89963791653281e-06,1.4024882375451853e-06,1.3852484698873013e-05,1.0902601388806943e-05,0.34375,0.5,False,0.4648674726486206,"[137, 3645, 5044, 2590]","[""0IzhjqyDzt8_000000"", ""da-UIZplRqE_000030"", ""xohrYDd1KCU_000140"", ""RhmN8ktt5FI_000320""]","[""church bell ringing"", ""playing gong"", ""playing bugle"", ""church bell ringing""]"
144k,vggss,4693,rXHHLtG_iGQ_000562,tap dancing,2.7584619601839222e-05,6.970897084102035e-05,2.8932789064128883e-05,1.1346590326866135e-05,7.174034544732422e-05,3.4018368751276284e-05,2.9510185413528234e-05,4.918663762509823e-05,2.057923484244384e-05,1.1346590326866135e-05,7.620138148922706e-06,4.912973599857651e-05,1.7586198737262748e-05,0.09375,0.0,True,0.29521644115448,"[408, 2358, 4600, 1802]","[""36ToDxW_hns_000090"", ""Okx87oCJg5g_000250"", ""qL-ifTe9Reg_000007"", ""IIKc_1iCxMQ_000014""]","[""playing mandolin"", ""female singing"", ""playing steel guitar, slide guitar"", ""playing bassoon""]"
144k,vggss,4694,rYmiCpCbsm0_000020,bird squawking,9.59772733040154e-05,0.00010824646597029641,8.529857586836442e-05,7.58738096919842e-05,0.00011905780411325395,3.168458351865411e-05,8.163898746715859e-05,9.505201160209253e-05,7.75351218180731e-05,7.58738096919842e-05,2.3772997792548267e-06,3.071134415222332e-05,9.424766176380217e-06,0.28125,0.5,False,0.7162831425666809,"[3531, 3974, 972, 1545]","[""c3LAEOrcrrc_000150"", ""hZQ5AlAjgVI_000068"", ""9WClEjrr_RA_000027"", ""FNFgjJ00J9w_000030""]","[""playing steelpan"", ""eagle screaming"", ""mynah bird singing"", ""chicken crowing""]"
144k,vggss,4695,raCETItMU_g_000299,playing bassoon,8.025511306186672e-06,2.3920823878142983e-05,1.1975750567216892e-05,8.081230589596089e-06,2.369216235820204e-05,1.3352634596230928e-05,9.448953278479166e-06,1.328840971837053e-05,8.700204489286989e-06,8.081230589596089e-06,5.030971124142525e-07,1.5220619388855994e-05,3.894519977620803e-06,0.0,0.0,False,0.36370840668678284,"[3990, 75, 1401, 763]","[""hkWcUtga1lw_000400"", ""-hss7xpzIVc_000030"", ""DcMUa81JfBE_000010"", ""7-Ly3ICovLE_000030""]","[""playing piano"", ""male singing"", ""dog baying"", ""people shuffling""]"
144k,vggss,4696,raCIGB3B4mg_000271,driving snowmobile,1.1310839909128845e-05,6.200757343322039e-05,1.906973557197489e-05,1.1788244592025876e-05,3.805731830652803e-05,2.3737698938930407e-05,1.9075891032116488e-05,2.1070307411719114e-05,1.5836212696740404e-05,1.1788244592025876e-05,2.6188117772107944e-06,4.617136073647998e-05,7.281490979949012e-06,0.0,0.0,False,0.25539159774780273,"[3962, 3700, 536, 4135]","[""hNL5kuYOnok_000119"", ""eR9TsnHiAEk_000030"", ""4Vq6WDtxTt4_000030"", ""k3AYfr6PIgs_000019""]","[""car engine starting"", ""hair dryer drying"", ""fire truck siren"", ""dog bow-wow""]"
144k,vggss,4697,raCIGB3B4mg_000286,driving snowmobile,5.320617856341414e-05,3.7147685361560434e-05,2.4078168280539103e-05,1.533659997221548e-05,3.933601328753866e-05,1.387247903039679e-05,2.421659701212775e-05,2.836858584487345e-05,2.070396476483438e-05,1.533659997221548e-05,3.6087144508201163e-06,1.6443720596726052e-05,8.741568308323622e-06,0.875,0.75,False,0.557341992855072,"[885, 2795, 2806, 1926]","[""8UgHOeB_mUE_000399"", ""UIll96Hdmd4_000094"", ""USlCCt8En7A_000460"", ""JhU9GLQkSHs_000083""]","[""people slurping"", ""parrot talking"", ""people belly laughing"", ""chicken clucking""]"
144k,vggss,4698,raIIQCRNwu0_000080,playing accordion,1.2666713701037224e-05,2.274926009704359e-05,2.1496962290257215e-05,4.900183739664499e-06,2.344419772271067e-05,8.842355782689992e-06,1.2984220120415557e-05,1.7382433725288138e-05,8.760130185692105e-06,4.900183739664499e-06,3.4748943562590284e-06,1.3989129911351483e-05,1.659677946008742e-05,0.09375,0.0,True,0.385073184967041,"[104, 3619, 422, 1775]","[""-zSyfcXmHdk_001083"", ""dEuEtrdRX9o_000030"", ""3GtKbvwaycY_000025"", ""I-HlrcP6Qg4_000030""]","[""ice cream truck, ice cream van"", ""playing zither"", ""playing bassoon"", ""engine accelerating, revving, vroom""]"
144k,vggss,4699,rajXrf_Dzfw_000029,cattle mooing,2.739826413744595e-05,5.3121024393476546e-05,4.0776623791316524e-05,9.258485079044476e-06,6.523210322484374e-05,3.893113898811862e-05,2.6526249712333083e-05,3.8792095438111573e-05,1.8376391381025314e-05,9.258485079044476e-06,6.408354238374159e-06,3.474463301245123e-05,3.151813871227205e-05,0.15625,0.0,True,0.3459344208240509,"[3165, 582, 1709, 4859]","[""Ys9Tvftkin0_000070"", ""51NV5b5e5As_000050"", ""HNNDBeHGlBc_000015"", ""uBRRkjFZnJ8_000091""]","[""people hiccup"", ""cat meowing"", ""snake rattling"", ""alligators, crocodiles hissing""]"
144k,vggss,4700,rcaxwyTo-E4_000150,dog growling,6.828075856901705e-05,0.0001047613550326787,8.021292160265148e-05,4.4035321479896083e-05,8.977022662293166e-05,3.0789517040830106e-05,5.4834570619277656e-05,6.474864494521171e-05,4.926223118673079e-05,4.4035321479896083e-05,4.272434125596192e-06,5.5499123845947906e-05,3.617760012275539e-05,0.28125,0.0,True,0.47023284435272217,"[4358, 3376, 583, 5051]","[""mxH5Ueh1fYo_000536"", ""aEYwqY-Zt_k_000011"", ""51nfpGY_AJk_000080"", ""xwDJy7bJurM_000277""]","[""playing steel guitar, slide guitar"", ""donkey, ass braying"", ""people whistling"", ""black capped chickadee calling""]"
144k,vggss,4701,rdVo1ikBoJA_000000,people sobbing,2.5636496502556838e-05,8.44315072754398e-05,5.2122344641247764e-05,1.3917950127506629e-05,8.432297909166664e-05,4.790253296960145e-05,2.8682856282102875e-05,4.1870898712659255e-05,2.2826443455414847e-05,1.3917950127506629e-05,5.861627869307995e-06,6.160506745800376e-05,3.8204394513741136e-05,0.0625,0.0,True,0.27035456895828247,"[668, 4569, 1050, 1939]","[""61AWnBVuJL0_000040"", ""pv6hda1OnnI_000037"", ""AGA3hiGZJCo_000000"", ""Ju4r0QU0Qg0_000018""]","[""people sobbing"", ""elk bugling"", ""helicopter"", ""bull bellowing""]"
